pano_filename,pano_abs_path,pano_latitude,pano_longitude,pano_true_heading,BLD_ID,bld_height,bld_elevation,bld_source_dataset,bld_capture_date,bld_status,distance_to_centroid_m,desired_camera_yaw_to_facade,bld_centroid_lon,bld_centroid_lat,facade_edge_lon1,facade_edge_lat1,facade_edge_lon2,facade_edge_lat2
VID_20250327_120940_20250507131706_0_000101.jpg,/home/fuad/Work/Projects/pano_process/output/01_sampled_images/VID_20250327_120940_20250507131706.mp4/VID_20250327_120940_20250507131706_0_000101.jpg,34.1917617,-118.148776,200.18,516643892198,15.91,1280.39,LARIAC2,2008,Unchanged,18.181308948985485,282.4367358856413,-118.14893797819812,34.191779016568816,-118.149038989553,34.1917813723662,-118.149014612501,34.1918335289621
VID_20250327_120940_20250507131706_0_000101.jpg,/home/fuad/Work/Projects/pano_process/output/01_sampled_images/VID_20250327_120940_20250507131706.mp4/VID_20250327_120940_20250507131706_0_000101.jpg,34.1917617,-118.148776,200.18,516651892219,16.1,1281.7,LARIAC2,2008,Unchanged,16.328836954395737,299.6729795075344,-118.1488956572328,34.19183187946577,-118.148999159941,34.1918285472001,-118.148969802596,34.1918913615185
VID_20250327_120940_20250507131706_0_000101.jpg,/home/fuad/Work/Projects/pano_process/output/01_sampled_images/VID_20250327_120940_20250507131706.mp4/VID_20250327_120940_20250507131706_0_000101.jpg,34.1917617,-118.148776,200.18,516660892262,16.56,1284.56,LARIAC2,2008,Unchanged,26.094731921999628,347.03735990566355,-118.14885315245951,34.19194479400865,-118.148914569706,34.1920494977862,-118.148786058552,34.1920079988434
VID_20250327_120940_20250507131706_0_000102.jpg,/home/fuad/Work/Projects/pano_process/output/01_sampled_images/VID_20250327_120940_20250507131706.mp4/VID_20250327_120940_20250507131706_0_000102.jpg,34.191732,-118.1487892,200.6,516643892198,15.91,1280.39,LARIAC2,2008,Unchanged,17.729473284649856,291.00214660929373,-118.14893797819812,34.191779016568816,-118.149038989553,34.1917813723662,-118.149014612501,34.1918335289621
VID_20250327_120940_20250507131706_0_000102.jpg,/home/fuad/Work/Projects/pano_process/output/01_sampled_images/VID_20250327_120940_20250507131706.mp4/VID_20250327_120940_20250507131706_0_000102.jpg,34.191732,-118.1487892,200.6,516660892262,16.56,1284.56,LARIAC2,2008,Unchanged,29.50949783289017,350.3324637717811,-118.14885315245951,34.19194479400865,-118.148914569706,34.1920494977862,-118.148786058552,34.1920079988434
VID_20250327_120940_20250507131706_0_000103.jpg,/home/fuad/Work/Projects/pano_process/output/01_sampled_images/VID_20250327_120940_20250507131706.mp4/VID_20250327_120940_20250507131706_0_000103.jpg,34.1917021,-118.1488021,199.25,516651892219,16.1,1281.7,LARIAC2,2008,Unchanged,20.335166749053492,336.660349286112,-118.1488956572328,34.19183187946577,-118.148969802596,34.1918913615185,-118.148804673364,34.1918392560879
VID_20250327_120940_20250507131706_0_000103.jpg,/home/fuad/Work/Projects/pano_process/output/01_sampled_images/VID_20250327_120940_20250507131706.mp4/VID_20250327_120940_20250507131706_0_000103.jpg,34.1917021,-118.1488021,199.25,516660892262,16.56,1284.56,LARIAC2,2008,Unchanged,33.15256638148617,353.039165213728,-118.14885315245951,34.19194479400865,-118.148914569706,34.1920494977862,-118.148786058552,34.1920079988434
VID_20250327_120940_20250507131706_0_000104.jpg,/home/fuad/Work/Projects/pano_process/output/01_sampled_images/VID_20250327_120940_20250507131706.mp4/VID_20250327_120940_20250507131706_0_000104.jpg,34.191672,-118.1488155,200.18,516651892219,16.1,1281.7,LARIAC2,2008,Unchanged,23.293456294428356,342.9354085111742,-118.1488956572328,34.19183187946577,-118.148969802596,34.1918913615185,-118.148804673364,34.1918392560879
VID_20250327_120940_20250507131706_0_000105.jpg,/home/fuad/Work/Projects/pano_process/output/01_sampled_images/VID_20250327_120940_20250507131706.mp4/VID_20250327_120940_20250507131706_0_000105.jpg,34.191642,-118.1488283,200.18,516651892219,16.1,1281.7,LARIAC2,2008,Unchanged,26.631362036866026,347.6848235985648,-118.1488956572328,34.19183187946577,-118.148969802596,34.1918913615185,-118.148804673364,34.1918392560879
VID_20250327_120940_20250507131706_0_000106.jpg,/home/fuad/Work/Projects/pano_process/output/01_sampled_images/VID_20250327_120940_20250507131706.mp4/VID_20250327_120940_20250507131706_0_000106.jpg,34.1916115,-118.1488423,200.18,516651892219,16.1,1281.7,LARIAC2,2008,Unchanged,30.247606489816246,351.66812539310325,-118.1488956572328,34.19183187946577,-118.148969802596,34.1918913615185,-118.148804673364,34.1918392560879
